# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233319441535020E+005  0.000000000000000E+000 
      0.02000000 -0.233319441536885E+005 -0.186493154655432E-006 
      0.04000000 -0.233319441536890E+005 -0.186975752560784E-006 
      0.06000000 -0.233319441536880E+005 -0.185967246681651E-006 
      0.08000000 -0.233319441536825E+005 -0.180473055143796E-006 
      0.10000000 -0.233319441536665E+005 -0.164460704130317E-006 
      0.12000000 -0.233319441536295E+005 -0.127504841455084E-006 
      0.14000000 -0.233319441535555E+005 -0.534941216624929E-007 
      0.16000000 -0.233319441534212E+005  0.808691784859604E-007 
      0.18000000 -0.233319441531946E+005  0.307464362930364E-006 
      0.20000000 -0.233319441528339E+005  0.668175361417912E-006 
      0.22000000 -0.233319441522859E+005  0.121607866280839E-005 
      0.24000000 -0.233319441514854E+005  0.201660959334544E-005 
      0.26000000 -0.233319441503533E+005  0.314869147201202E-005 
      0.28000000 -0.233319441487966E+005  0.470539763586215E-005 
      0.30000000 -0.233319441467075E+005  0.679451137733411E-005 
      0.32000000 -0.233319441439630E+005  0.953901782288478E-005 
      0.34000000 -0.233319441404251E+005  0.130769678156317E-004 
      0.36000000 -0.233319441359405E+005  0.175615335997269E-004 
      0.38000000 -0.233319441303415E+005  0.231605726260958E-004 
      0.40000000 -0.233319441234462E+005  0.300558727198170E-004 
      0.42000000 -0.233319441150595E+005  0.384425735813499E-004 
      0.44000000 -0.233319441049739E+005  0.485280840348248E-004 
      0.46000000 -0.233319440929710E+005  0.605309869020270E-004 
      0.48000000 -0.233319440788223E+005  0.746797737296826E-004 
      0.50000000 -0.233319440622906E+005  0.912113908085907E-004 
      0.52000000 -0.233319440431321E+005  0.110369970807333E-003 
      0.54000000 -0.233319440210969E+005  0.132405146773182E-003 
      0.56000000 -0.233319439959315E+005  0.157570480595332E-003 
      0.58000000 -0.233319439673802E+005  0.186121838877332E-003 
      0.60000000 -0.233319439351864E+005  0.218315663627927E-003 
      0.62000000 -0.233319438990947E+005  0.254407307916999E-003 
      0.64000000 -0.233319438588527E+005  0.294649377718659E-003 
      0.66000000 -0.233319438142118E+005  0.339290274836807E-003 
      0.68000000 -0.233319437649292E+005  0.388572835731547E-003 
      0.70000000 -0.233319437107691E+005  0.442732954877731E-003 
      0.72000000 -0.233319436515035E+005  0.501998557697620E-003 
      0.74000000 -0.233319435869133E+005  0.566588691049445E-003 
      0.76000000 -0.233319435167893E+005  0.636712756020485E-003 
      0.78000000 -0.233319434409320E+005  0.712570037703464E-003 
      0.80000000 -0.233319433591529E+005  0.794349086481287E-003 
      0.82000000 -0.233319432712745E+005  0.882227510757429E-003 
      0.84000000 -0.233319431771302E+005  0.976371874867915E-003 
      0.86000000 -0.233319430765644E+005  0.107693762483549E-002 
      0.88000000 -0.233319429694325E+005  0.118406955859322E-002 
      0.90000000 -0.233319428556001E+005  0.129790196828899E-002 
      0.92000000 -0.233319427349427E+005  0.141855930849802E-002 
      0.94000000 -0.233319426073450E+005  0.154615698817836E-002 
      0.96000000 -0.233319424727000E+005  0.168080206363201E-002 
      0.98000000 -0.233319423309077E+005  0.182259437075386E-002 
      1.00000000 -0.233319421818746E+005  0.197162746547886E-002 
      1.02000000 -0.233319420255122E+005  0.212798981171537E-002 
      1.04000000 -0.233319418617362E+005  0.229176583934820E-002 
      1.06000000 -0.233319416904649E+005  0.246303708267474E-002 
      1.08000000 -0.233319415116188E+005  0.264188327553099E-002 
      1.10000000 -0.233319413251187E+005  0.282838331958087E-002 
      1.12000000 -0.233319411308857E+005  0.302261633922585E-002 
      1.14000000 -0.233319409288394E+005  0.322466260349060E-002 
      1.16000000 -0.233319407188979E+005  0.343460410142823E-002 
      1.18000000 -0.233319405009764E+005  0.365252561249768E-002 
      1.20000000 -0.233319402749868E+005  0.387851524484604E-002 
      1.22000000 -0.233319400408370E+005  0.411266504474301E-002 
      1.24000000 -0.233319397984306E+005  0.435507138637159E-002 
      1.26000000 -0.233319395476668E+005  0.460583525024987E-002 
      1.28000000 -0.233319392884397E+005  0.486506235006776E-002 
      1.30000000 -0.233319390206387E+005  0.513286328427213E-002 
      1.32000000 -0.233319387441487E+005  0.540935337520091E-002 
      1.34000000 -0.233319384588497E+005  0.569465237209973E-002 
      1.36000000 -0.233319381646178E+005  0.598888425313304E-002 
      1.38000000 -0.233319378613253E+005  0.629217669638257E-002 
      1.40000000 -0.233319375488416E+005  0.660466047659994E-002 
      1.42000000 -0.233319372270333E+005  0.692646873512265E-002 
      1.44000000 -0.233319368957658E+005  0.725773622504148E-002 
      1.46000000 -0.233319365549037E+005  0.759859833053675E-002 
      1.48000000 -0.233319362043121E+005  0.794918996865877E-002 
      1.50000000 -0.233319358438575E+005  0.830964453441830E-002 
      1.52000000 -0.233319354734094E+005  0.868009263242027E-002 
      1.54000000 -0.233319350928410E+005  0.906066101267351E-002 
      1.56000000 -0.233319347020306E+005  0.945147144452898E-002 
      1.58000000 -0.233319343008626E+005  0.985263943593919E-002 
      1.60000000 -0.233319338892291E+005  0.102642729032204E-001 
      1.62000000 -0.233319334670312E+005  0.106864708222531E-001 
      1.64000000 -0.233319330341800E+005  0.111193220560172E-001 
      1.66000000 -0.233319325905979E+005  0.115629041728452E-001 
      1.68000000 -0.233319321362201E+005  0.120172819645994E-001 
      1.70000000 -0.233319316709957E+005  0.124825063515460E-001 
      1.72000000 -0.233319311948887E+005  0.129586133057904E-001 
      1.74000000 -0.233319307078794E+005  0.134456226293146E-001 
      1.76000000 -0.233319302099651E+005  0.139435369578457E-001 
      1.78000000 -0.233319297011613E+005  0.144523407616304E-001 
      1.80000000 -0.233319291815023E+005  0.149719997514690E-001 
      1.82000000 -0.233319286510419E+005  0.155024601579115E-001 
      1.84000000 -0.233319281098538E+005  0.160436481867884E-001 
      1.86000000 -0.233319275580322E+005  0.165954698459706E-001 
      1.88000000 -0.233319269956915E+005  0.171578105462976E-001 
      1.90000000 -0.233319264229668E+005  0.177305351851045E-001 
      1.92000000 -0.233319258400140E+005  0.183134879977304E-001 
      1.94000000 -0.233319252470094E+005  0.189064926688865E-001 
      1.96000000 -0.233319246441491E+005  0.195093528895007E-001 
      1.98000000 -0.233319240316494E+005  0.201218525825479E-001 
      2.00000000 -0.233319234097454E+005  0.207437566547895E-001 
      2.02000000 -0.233319227786903E+005  0.213748116928281E-001 
      2.04000000 -0.233319221387554E+005  0.220147466622553E-001 
      2.06000000 -0.233319214902279E+005  0.226632741265214E-001 
      2.08000000 -0.233319208334109E+005  0.233200911595398E-001 
      2.10000000 -0.233319201686216E+005  0.239848804315327E-001 
      2.12000000 -0.233319194961907E+005  0.246573113381865E-001 
      2.14000000 -0.233319188164609E+005  0.253370411421809E-001 
      2.16000000 -0.233319181297856E+005  0.260237164519190E-001 
      2.18000000 -0.233319174365278E+005  0.267169742362203E-001 
      2.20000000 -0.233319167370589E+005  0.274164431329028E-001 
      2.22000000 -0.233319160317574E+005  0.281217446088749E-001 
      2.24000000 -0.233319153210079E+005  0.288324941047584E-001 
      2.26000000 -0.233319146051998E+005  0.295483022321022E-001 
      2.28000000 -0.233319138847262E+005  0.302687757818888E-001 
      2.30000000 -0.233319131599833E+005  0.309935187175716E-001 
      2.32000000 -0.233319124313689E+005  0.317221330814934E-001 
      2.34000000 -0.233319116992823E+005  0.324542197342506E-001 
      2.36000000 -0.233319109641225E+005  0.331893794838489E-001 
      2.38000000 -0.233319102262889E+005  0.339272131754170E-001 
      2.40000000 -0.233319094861794E+005  0.346673226564022E-001 
      2.42000000 -0.233319087441909E+005  0.354093111199576E-001 
      2.44000000 -0.233319080007188E+005  0.361527832070300E-001 
      2.46000000 -0.233319072561567E+005  0.368973452847817E-001 
      2.48000000 -0.233319065108965E+005  0.376426054899006E-001 
      2.50000000 -0.233319057653282E+005  0.383881738337822E-001 
      2.52000000 -0.233319050198404E+005  0.391336616766208E-001 
      2.54000000 -0.233319042748203E+005  0.398786817676269E-001 
      2.56000000 -0.233319035306545E+005  0.406228475613460E-001 
      2.58000000 -0.233319027877291E+005  0.413657729639861E-001 
      2.60000000 -0.233319020464302E+005  0.421070717889476E-001 
      2.62000000 -0.233319013071449E+005  0.428463571659507E-001 
      2.64000000 -0.233319005702610E+005  0.435832410429696E-001 
      2.66000000 -0.233318998361686E+005  0.443173334685223E-001 
      2.68000000 -0.233318991052599E+005  0.450482421307282E-001 
      2.70000000 -0.233318983779301E+005  0.457755719458626E-001 
      2.72000000 -0.233318976545777E+005  0.464989242911490E-001 
      2.74000000 -0.233318969356054E+005  0.472178966273437E-001 
      2.76000000 -0.233318962214200E+005  0.479320820316051E-001 
      2.78000000 -0.233318955124335E+005  0.486410685633110E-001 
      2.80000000 -0.233318948090629E+005  0.493444391619702E-001 
      2.82000000 -0.233318941117310E+005  0.500417710687242E-001 
      2.84000000 -0.233318934208661E+005  0.507326358882181E-001 
      2.86000000 -0.233318927369026E+005  0.514165993875188E-001 
      2.88000000 -0.233318920602806E+005  0.520932214033073E-001 
      2.90000000 -0.233318913914462E+005  0.527620558759080E-001 
      2.92000000 -0.233318907308508E+005  0.534226512267054E-001 
      2.94000000 -0.233318900789516E+005  0.540745503797986E-001 
      2.96000000 -0.233318894362107E+005  0.547172913157521E-001 
      2.98000000 -0.233318888030945E+005  0.553504075046958E-001 
      3.00000000 -0.233318881800734E+005  0.559734286240352E-001 
      3.02000000 -0.233318875676210E+005  0.565858810719849E-001 
      3.04000000 -0.233318869662131E+005  0.571872889698873E-001 
      3.06000000 -0.233318863763269E+005  0.577771751583441E-001 
      3.08000000 -0.233318857984398E+005  0.583550621871612E-001 
      3.10000000 -0.233318852330286E+005  0.589204734228481E-001 
      3.12000000 -0.233318846805678E+005  0.594729341808678E-001 
      3.14000000 -0.233318841415288E+005  0.600119732105530E-001 
      3.16000000 -0.233318836163784E+005  0.605371236664887E-001 
      3.18000000 -0.233318831055773E+005  0.610479246924240E-001 
      3.20000000 -0.233318826095793E+005  0.615439226865444E-001 
      3.22000000 -0.233318821288293E+005  0.620246726843005E-001 
      3.24000000 -0.233318816637624E+005  0.624897396143997E-001 
      3.26000000 -0.233318812148022E+005  0.629386998734372E-001 
      3.28000000 -0.233318807823596E+005  0.633711424024598E-001 
      3.30000000 -0.233318803668318E+005  0.637866702554098E-001 
      3.32000000 -0.233318799686004E+005  0.641849016756888E-001 
      3.34000000 -0.233318795880307E+005  0.645654713088405E-001 
      3.36000000 -0.233318792254706E+005  0.649280314616354E-001 
      3.38000000 -0.233318788812489E+005  0.652722531477001E-001 
      3.40000000 -0.233318785556750E+005  0.655978269970288E-001 
      3.42000000 -0.233318782490381E+005  0.659044639675055E-001 
      3.44000000 -0.233318779616058E+005  0.661918961801697E-001 
      3.46000000 -0.233318776936247E+005  0.664598772935395E-001 
      3.48000000 -0.233318774453188E+005  0.667081831872914E-001 
      3.50000000 -0.233318772168901E+005  0.669366119096699E-001 
      3.52000000 -0.233318770085179E+005  0.671449841198688E-001 
      3.54000000 -0.233318768203589E+005  0.673331431313413E-001 
      3.56000000 -0.233318766525472E+005  0.675009548715833E-001 
      3.58000000 -0.233318765051945E+005  0.676483075449340E-001 
      3.60000000 -0.233318763783905E+005  0.677751114840838E-001 
      3.62000000 -0.233318762722034E+005  0.678812986581959E-001 
      3.64000000 -0.233318761866798E+005  0.679668222274315E-001 
      3.66000000 -0.233318761218463E+005  0.680316557540871E-001 
      3.68000000 -0.233318760777096E+005  0.680757924694180E-001 
      3.70000000 -0.233318760542575E+005  0.680992445683018E-001 
      3.72000000 -0.233318760514597E+005  0.681020422935407E-001 
      3.74000000 -0.233318760692692E+005  0.680842328531093E-001 
      3.76000000 -0.233318761076227E+005  0.680458793683387E-001 
      3.78000000 -0.233318761664419E+005  0.679870601067098E-001 
      3.80000000 -0.233318762456345E+005  0.679078674980956E-001 
      3.82000000 -0.233318763450951E+005  0.678084069468285E-001 
