# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,delta_Jm_x,delta_Jm_x_drude_fit
0.002,-4.00323418478981e-11,
0.004,6.647981302778721e-11,
0.006,1.34453660893647e-10,
0.008,1.53682201159082e-10,
0.01,1.40636125629528e-10,
0.012,1.2527253902483e-10,
0.014,1.32788176330917e-10,
0.016,1.6512370084823901e-10,
0.018,2.00953355082973e-10,
0.02,2.14812711293983e-10,
0.022,1.97398031265789e-10,
0.024,1.61010094336719e-10,
0.026,1.29326585522651e-10,
0.028,1.20670036819677e-10,
0.03,1.3620116394457702e-10,
0.032,1.61025227921947e-10,
0.034,1.7694552695872e-10,
0.036,1.75721922247656e-10,
0.038,1.6185188438760602e-10,
0.04,1.45112492720964e-10,
0.042,1.32623826048266e-10,
0.044,1.27537586382794e-10,
0.046,1.31780660267471e-10,
0.048,1.46295624879152e-10,
0.05,1.67596812039721e-10,
0.052,1.8591640912278799e-10,
0.054,1.89369402699879e-10,
0.056,1.71864618811416e-10,
0.058,1.38030082002087e-10,
0.06,1.00847131927338e-10,
0.062,7.38843282651966e-11,
0.064,6.38875438516131e-11,
0.066,6.83531486205268e-11,
0.068,7.860881351668442e-11,
0.07,8.54126717062456e-11,
0.072,8.324957896762458e-11,
0.074,7.127467155158892e-11,
0.076,5.16164808426996e-11,
0.078,2.73723151961724e-11,
0.08,1.92253172328341e-12,
0.082,-2.0862743177540802e-11,
0.084,-3.7006311045729e-11,
0.086,-4.3851889613476395e-11,
0.088,-4.1357000004026495e-11,
0.09,-3.18995475795104e-11,
0.092,-1.8620445126515198e-11,
0.094,-3.5649482210772198e-12,
0.096,1.3119236156683302e-11,
0.098,3.25122124396565e-11,
0.1,5.526456212177851e-11,
0.102,8.00858715784168e-11,
0.104,1.0361935410455099e-10,
0.106,1.2206877995364e-10,
0.108,1.3342218501769298e-10,
0.11,1.3835430631953699e-10,
0.112,1.3893490046037602e-10,
0.114,1.36339178894431e-10,
0.116,1.29825228541437e-10,
0.118,1.1815032502972399e-10,
0.12,1.0225228722549001e-10,
0.122,8.65386953116336e-11,
0.124,7.693703262310621e-11,
0.126,7.65040015961432e-11,
0.128,8.18224895872395e-11,
0.13,8.351372608413141e-11,
0.132,7.14939696837632e-11,
0.134,4.19049975532533e-11,
0.136,8.203640024278009e-13,
0.138,-3.8424680608720205e-11,
0.14,-6.31047792407961e-11,
0.142,-6.9190415335568e-11,
0.144,-6.42185532411405e-11,
0.146,-6.28504556307632e-11,
0.148,-7.77982838851886e-11,
0.15,-1.11770903478926e-10,
0.152,-1.55399856554019e-10,
0.154,-1.9239482606823902e-10,
0.156,-2.0885832358234798e-10,
0.158,-2.01315358049088e-10,
0.16,-1.78861633685394e-10,
0.162,-1.58309699008499e-10,
0.164,-1.55220591078014e-10,
0.166,-1.75869217916954e-10,
0.168,-2.14338820155499e-10,
0.17,-2.55850893040621e-10,
0.172,-2.8414864839956e-10,
0.174,-2.89043457089202e-10,
0.176,-2.70611107146502e-10,
0.178,-2.3837382054339897e-10,
0.18,-2.06142648337009e-10,
0.182,-1.85138023366786e-10,
0.184,-1.78813725611183e-10,
0.186,-1.82003972861492e-10,
0.188,-1.84767639434018e-10,
0.19,-1.78682503849222e-10,
0.192,-1.61894132349086e-10,
0.194,-1.39987904390341e-10,
0.196,-1.22384001811889e-10,
0.198,-1.1674899701346e-10,
0.2,-1.24946785518626e-10,
0.202,-1.4265825898423198e-10,
0.204,-1.62172180647187e-10,
0.206,-1.76041498431115e-10,
0.208,-1.79478774679543e-10,
0.21,-1.70929394683599e-10,
0.212,-1.51617843168955e-10,
0.214,-1.24993590456738e-10,
0.216,-9.6236847432718e-11,
0.218,-7.13708243160554e-11,
0.22,-5.57004761400649e-11,
0.222,-5.2005000190975704e-11,
0.224,-5.94406312821727e-11,
0.226,-7.396386930237051e-11,
0.228,-9.02908183960801e-11,
0.23,-1.0443187757555801e-10,
0.232,-1.15323162341377e-10,
0.234,-1.24476464798915e-10,
0.236,-1.3379752794782702e-10,
0.238,-1.43030311128532e-10,
0.24,-1.48695802455381e-10,
0.242,-1.45467991389683e-10,
0.244,-1.2922780724150899e-10,
0.246,-9.97910717374586e-11,
0.248,-6.148780360235391e-11,
0.25,-2.1286386174139102e-11,
0.252,1.41321298504415e-11,
0.254,4.03628827678435e-11,
0.256,5.53352090385669e-11,
0.258,5.8160384292228704e-11,
0.26,4.84391046932352e-11,
0.262,2.7035207856249698e-11,
0.264,-2.36311253055016e-12,
0.266,-3.27109049493539e-11,
0.268,-5.53714135150673e-11,
0.27,-6.35907647787071e-11,
0.272,-5.55289494664188e-11,
0.274,-3.48025411511117e-11,
0.276,-8.20845947515999e-12,
0.278,1.78025471739373e-11,
0.28,3.97220869271777e-11,
0.282,5.74352166631695e-11,
0.284,7.28762372734895e-11,
0.286,8.815525615221841e-11,
0.288,1.04232926911371e-10,
0.29,1.20454294279867e-10,
0.292,1.3472824209267198e-10,
0.294,1.44171062534887e-10,
0.296,1.46258031723219e-10,
0.298,1.40414790284584e-10,
0.3,1.29455949335403e-10,
0.302,1.19844190514063e-10,
0.304,1.2000494366568799e-10,
0.306,1.36977448758327e-10,
0.308,1.72889651624533e-10,
0.31,2.23210188615443e-10,
0.312,2.77984455011774e-10,
0.314,3.25667607181533e-10,
0.316,3.57699925609332e-10,
0.318,3.71545175664805e-10,
0.32,3.70782301840656e-10,
0.322,3.6246657020215003e-10,
0.324,3.53398445265946e-10,
0.326,3.47359229048817e-10,
0.328,3.44602723679815e-10,
0.33,3.43444833548382e-10,
0.332,3.4258121782564e-10,
0.334,3.4253333748832604e-10,
0.336,3.4544925346443403e-10,
0.338,3.53700435105399e-10,
0.34,3.68411129342652e-10,
0.342,3.88804458299645e-10,
0.344,4.12432846698499e-10,
0.346,4.3578476645894404e-10,
0.348,4.54878889247098e-10,
0.35,4.6595539525804e-10,
0.352,4.665335921008811e-10,
0.354,4.56605414730499e-10,
0.356,4.39075201152909e-10,
0.358,4.18614207650968e-10,
0.36,3.99192345083186e-10,
0.362,3.8192062246156303e-10,
0.364,3.65154492976235e-10,
0.366,3.4737253351793603e-10,
0.368,3.30951317232018e-10,
0.37,3.2352757972017203e-10,
0.372,3.3473033051405497e-10,
0.374,3.6939487288188597e-10,
0.376,4.21658342452796e-10,
0.378,4.74845417498261e-10,
0.38,5.08786276852232e-10,
0.382,5.11025517296671e-10,
0.384,4.84942463503801e-10,
0.386,4.4894255914974103e-10,
0.388,4.26312527614179e-10,
0.39,4.31569890247597e-10,
0.392,4.6183255252906696e-10,
0.394,4.98817004798871e-10,
0.396,5.20339421480008e-10,
0.398,5.14116741259294e-10,
0.4,4.85280996150041e-10,
0.402,4.5315090518091007e-10,
0.404,4.3959116313292897e-10,
0.406,4.56277175598904e-10,
0.408,4.983601207856491e-10,
0.41,5.47676695083793e-10,
0.412,5.828584456955941e-10,
0.414,5.90102688371013e-10,
0.416,5.68811882356377e-10,
0.418,5.29947549737716e-10,
0.42,4.891724475802349e-10,
0.422,4.59172520627723e-10,
0.424,4.45043636055999e-10,
0.426,4.4419518012980295e-10,
0.428,4.4965035828344404e-10,
0.43,4.5432434726703696e-10,
0.432,4.54141246845473e-10,
