# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233310106382321E+005  0.000000000000000E+000 
      0.02000000 -0.233310106383071E+005 -0.749975706375096E-007 
      0.04000000 -0.233310106383076E+005 -0.754739813902290E-007 
      0.06000000 -0.233310106383071E+005 -0.750501614348877E-007 
      0.08000000 -0.233310106383038E+005 -0.717647833869137E-007 
      0.10000000 -0.233310106382940E+005 -0.619210235482569E-007 
      0.12000000 -0.233310106382710E+005 -0.389171900598058E-007 
      0.14000000 -0.233310106382247E+005  0.736271163293623E-008 
      0.16000000 -0.233310106381405E+005  0.915512975063507E-007 
      0.18000000 -0.233310106379984E+005  0.233701129243082E-006 
      0.20000000 -0.233310106377720E+005  0.460027172547962E-006 
      0.22000000 -0.233310106374282E+005  0.803881273687665E-006 
      0.24000000 -0.233310106369257E+005  0.130636778117766E-005 
      0.26000000 -0.233310106362151E+005  0.201698082250340E-005 
      0.28000000 -0.233310106352379E+005  0.299413949282301E-005 
      0.30000000 -0.233310106339266E+005  0.430542606034368E-005 
      0.32000000 -0.233310106322041E+005  0.602802525415860E-005 
      0.34000000 -0.233310106299836E+005  0.824852008821005E-005 
      0.36000000 -0.233310106271692E+005  0.110628949548657E-004 
      0.38000000 -0.233310106236557E+005  0.145763995075608E-004 
      0.40000000 -0.233310106193291E+005  0.189029918170610E-004 
      0.42000000 -0.233310106140672E+005  0.241648928964731E-004 
      0.44000000 -0.233310106077401E+005  0.304920082024737E-004 
      0.46000000 -0.233310106002108E+005  0.380212717971301E-004 
      0.48000000 -0.233310105913364E+005  0.468957089942766E-004 
      0.50000000 -0.233310105809685E+005  0.572636103746378E-004 
      0.52000000 -0.233310105689543E+005  0.692777336431394E-004 
      0.54000000 -0.233310105551379E+005  0.830941899414338E-004 
      0.56000000 -0.233310105393605E+005  0.988715714593791E-004 
      0.58000000 -0.233310105214623E+005  0.116769785156768E-003 
      0.60000000 -0.233310105012830E+005  0.136949038070296E-003 
      0.62000000 -0.233310104786632E+005  0.159568831901258E-003 
      0.64000000 -0.233310104534452E+005  0.184786849328075E-003 
      0.66000000 -0.233310104254740E+005  0.212758090898502E-003 
      0.68000000 -0.233310103945980E+005  0.243634061419057E-003 
      0.70000000 -0.233310103606703E+005  0.277561814039938E-003 
      0.72000000 -0.233310103235487E+005  0.314683384130558E-003 
      0.74000000 -0.233310102830968E+005  0.355135285026604E-003 
      0.76000000 -0.233310102391842E+005  0.399047889314778E-003 
      0.78000000 -0.233310101916868E+005  0.446545267966824E-003 
      0.80000000 -0.233310101404873E+005  0.497744766519572E-003 
      0.82000000 -0.233310100854752E+005  0.552756924641961E-003 
      0.84000000 -0.233310100265468E+005  0.611685287426874E-003 
      0.86000000 -0.233310099636054E+005  0.674626649783674E-003 
      0.88000000 -0.233310098965611E+005  0.741670994566676E-003 
      0.90000000 -0.233310098253302E+005  0.812901888552912E-003 
      0.92000000 -0.233310097498352E+005  0.888396838203414E-003 
      0.94000000 -0.233310096700045E+005  0.968227617582296E-003 
      0.96000000 -0.233310095857711E+005  0.105246101081508E-002 
