# Real time calculation: 
# Ac_ext: External vector potential field
# E_ext: External electric field
# Ac_tot: Total vector potential field
# E_tot: Total electric field
# Jm: Matter current density (electrons)
# 1:Time[fs] 2:Ac_ext_x[fs*V/Angstrom] 3:Ac_ext_y[fs*V/Angstrom] 4:Ac_ext_z[fs*V/Angstrom] 5:E_ext_x[V/Angstrom] 6:E_ext_y[V/Angstrom] 7:E_ext_z[V/Angstrom] 8:Ac_tot_x[fs*V/Angstrom] 9:Ac_tot_y[fs*V/Angstrom] 10:Ac_tot_z[fs*V/Angstrom] 11:E_tot_x[V/Angstrom] 12:E_tot_y[V/Angstrom] 13:E_tot_z[V/Angstrom]  14:Jm_x[1/fs*Angstrom^2] 15:Jm_y[1/fs*Angstrom^2] 16:Jm_z[1/fs*Angstrom^2] 
      0.00200000  0.000000000000000E+000  0.000000000000000E+000 -0.929339497982944E-029  0.000000000000000E+000  0.000000000000000E+000  0.464669765538205E-026  0.000000000000000E+000  0.000000000000000E+000 -0.929339497982944E-029  0.000000000000000E+000  0.000000000000000E+000  0.464669765538205E-026   0.358751123480651E-009  0.449012758837126E-009  0.741840659468885E-010 
      0.00400000  0.000000000000000E+000  0.000000000000000E+000 -0.440798310367814E-026  0.000000000000000E+000  0.000000000000000E+000  0.219934493266709E-023  0.000000000000000E+000  0.000000000000000E+000 -0.440798310367814E-026  0.000000000000000E+000  0.000000000000000E+000  0.219934493266709E-023   0.350859642131740E-009  0.459974468073966E-009  0.668966895886453E-010 
      0.00600000  0.000000000000000E+000  0.000000000000000E+000 -0.164966804407407E-024  0.000000000000000E+000  0.000000000000000E+000  0.802794135105874E-022  0.000000000000000E+000  0.000000000000000E+000 -0.164966804407407E-024  0.000000000000000E+000  0.000000000000000E+000  0.802794135105874E-022   0.341752359057045E-009  0.467489651639446E-009  0.569560694432573E-010 
      0.00800000  0.000000000000000E+000  0.000000000000000E+000 -0.216713021448394E-023  0.000000000000000E+000  0.000000000000000E+000  0.100108174068645E-020  0.000000000000000E+000  0.000000000000000E+000 -0.216713021448394E-023  0.000000000000000E+000  0.000000000000000E+000  0.100108174068645E-020   0.332170916347170E-009  0.473325700306690E-009  0.462964327652928E-010 
      0.01000000  0.000000000000000E+000  0.000000000000000E+000 -0.160121863709449E-022  0.000000000000000E+000  0.000000000000000E+000  0.692252832473939E-020  0.000000000000000E+000  0.000000000000000E+000 -0.160121863709449E-022  0.000000000000000E+000  0.000000000000000E+000  0.692252832473939E-020   0.322127881356956E-009  0.479277662785212E-009  0.370125723591565E-010 
      0.01200000  0.000000000000000E+000  0.000000000000000E+000 -0.821560501158773E-022  0.000000000000000E+000  0.000000000000000E+000  0.330719330501465E-019  0.000000000000000E+000  0.000000000000000E+000 -0.821560501158773E-022  0.000000000000000E+000  0.000000000000000E+000  0.330719330501465E-019   0.310524360127771E-009  0.485626225036674E-009  0.296907516869813E-010 
      0.01400000  0.000000000000000E+000  0.000000000000000E+000 -0.327641121024109E-021  0.000000000000000E+000  0.000000000000000E+000  0.122742539824936E-018  0.000000000000000E+000  0.000000000000000E+000 -0.327641121024109E-021  0.000000000000000E+000  0.000000000000000E+000  0.122742539824936E-018   0.296265525551450E-009  0.491380050304597E-009  0.233434209535566E-010 
      0.01600000  0.000000000000000E+000  0.000000000000000E+000 -0.108640068710453E-020  0.000000000000000E+000  0.000000000000000E+000  0.379379796549796E-018  0.000000000000000E+000  0.000000000000000E+000 -0.108640068710453E-020  0.000000000000000E+000  0.000000000000000E+000  0.379379796549796E-018   0.279796067406396E-009  0.495840041578840E-009  0.167754070341117E-010 
      0.01800000  0.000000000000000E+000  0.000000000000000E+000 -0.312832031566774E-020  0.000000000000000E+000  0.000000000000000E+000  0.102095985063764E-017  0.000000000000000E+000  0.000000000000000E+000 -0.312832031566774E-020  0.000000000000000E+000  0.000000000000000E+000  0.102095985063764E-017   0.263422979523929E-009  0.499764454901890E-009  0.988881048322713E-011 
      0.02000000  0.000000000000000E+000  0.000000000000000E+000 -0.805890097680050E-020  0.000000000000000E+000  0.000000000000000E+000  0.246529041835453E-017  0.000000000000000E+000  0.000000000000000E+000 -0.805890097680050E-020  0.000000000000000E+000  0.000000000000000E+000  0.246529041835453E-017   0.249885214176980E-009  0.504893260538335E-009  0.365255645953225E-011 
